period,attendances_type1,attendances_type2,attendances_type3,total_attendances,emergency_admissions,emergency_admissions_type1,pct_within_4h_all,pct_within_4h_type1,pct_within_4h_type2,pct_within_4h_type3,attendances_over_4h,attendances_under_4h,booked_attendances
2022-06-01,1400664.0,40910.0,750117.0,2191691.0,373928.0,366684.0,0.7205881751332113,0.587388322901579,0.9674482917554877,0.9437246654360535,546401.0,1409139.0,73324.0
2022-07-01,1397083.0,39632.0,744940.0,2181655.0,369369.0,362027.0,0.7107813446396124,0.5714603399630294,0.9659678818146475,0.9448372488461672,563450.0,1384730.0,72476.0
2022-08-01,1299083.0,40802.0,655794.0,1995679.0,357088.0,350562.0,0.7168835097825421,0.5804373169902456,0.9649569926728258,0.9592243527602955,503472.0,1274849.0,50985.0
2022-09-01,1301611.0,40188.0,666690.0,2008489.0,360757.0,353779.0,0.7105608011045871,0.5689769208194445,0.9419060434095828,0.959752542823515,518827.0,1273698.0,58095.0
2022-10-01,1399185.0,41440.0,747403.0,2188028.0,374741.0,367028.0,0.6952684152679852,0.547996626377875,0.9548771449746308,0.9428842129283936,595277.0,1358170.0,67341.0
2022-11-01,1395183.0,42644.0,740977.0,2178804.0,376826.0,368997.0,0.690121369066121,0.5450484381243081,0.9626612168245464,0.9341645237841725,602145.0,1341019.0,68603.0
2022-12-01,1437681.0,36592.0,819806.0,2294079.0,385732.0,378202.0,0.652027207027097,0.4963683545421216,0.9656418363067394,0.8976206100248356,711881.0,1333914.0,72845.0
2023-01-01,1243898.0,42076.0,682364.0,1968338.0,371203.0,364353.0,0.7250869765400951,0.5803772871380553,0.9594175354258084,0.9613352705264924,483045.0,1274038.0,70293.0
2023-02-01,1206386.0,41717.0,666176.0,1914279.0,346122.0,339726.0,0.7150625021240292,0.5675661832357934,0.9504580929759077,0.9535871953946985,486292.0,1220370.0,66686.0
2023-03-01,1372403.0,46803.0,746745.0,2165951.0,388367.0,381708.0,0.7153171060633012,0.5682712758639952,0.9650752557171501,0.9549006856902797,550538.0,1383326.0,72730.0
2023-04-01,1271145.0,42632.0,720263.0,2034040.0,370115.0,363625.0,0.7460757262902781,0.609148115995484,0.9601981741260298,0.9626932116604511,460788.0,1353879.0,71188.0
2023-05-01,1400815.0,45826.0,799278.0,2245919.0,395088.0,388202.0,0.740079241179036,0.6038802607396869,0.9580996964864448,0.9551374426361197,520293.0,1481444.0,74152.0
2023-06-01,1389009.0,46196.0,790521.0,2225726.0,387972.0,381815.0,0.7338077553121992,0.6016591685151068,0.9587843103298987,0.9528564073566673,592471.0,1633255.0,69171.0
2023-07-01,1379854.0,45513.0,774420.0,2199787.0,400414.0,391312.0,0.7403053113778744,0.6091079201132873,0.9593742447212884,0.9611967666124326,571273.0,1628514.0,69996.0
2023-08-01,1323647.0,43923.0,742291.0,2109861.0,389842.0,384233.0,0.7303054561414235,0.5909392761060918,0.9645516016665528,0.9649611809923602,569018.0,1540843.0,67561.0
2023-09-01,1369045.0,42631.0,758370.0,2170046.0,388931.0,383234.0,0.7169861837030183,0.5764536593026526,0.9590908024676879,0.9570724052902937,614153.0,1555893.0,66210.0
2023-10-01,1413597.0,44769.0,765954.0,2224320.0,407341.0,401524.0,0.7031456804776292,0.5586747849634656,0.9574482342692489,0.9549085193105591,660299.0,1564021.0,71509.0
2023-11-01,1386008.0,42365.0,739211.0,2167584.0,402526.0,396755.0,0.6981893204600145,0.5537168616631362,0.9554349108934261,0.9543296839468027,654200.0,1513384.0,71834.0
2023-12-01,1384220.0,39282.0,761416.0,2184918.0,412324.0,406833.0,0.6950631556882226,0.546764242678187,0.9600071279466422,0.9509952509534867,666262.0,1518656.0,74960.0
2024-01-01,1397975.0,42835.0,790015.0,2230825.0,409168.0,403208.0,0.7036490984277117,0.5543718592964824,0.9594723940702696,0.9539325202686025,661107.0,1569718.0,77625.0
2024-02-01,1347642.0,43868.0,766312.0,2157822.0,387828.0,382132.0,0.7099241735416545,0.5645572043613957,0.9456779429196681,0.952071741014104,625932.0,1531890.0,74249.0
2024-03-01,1462878.0,48922.0,858421.0,2370221.0,426154.0,420025.0,0.7434526147561767,0.6089988365400258,0.9604676832508892,0.9602141606507762,608074.0,1762147.0,80518.0
2024-04-01,1372028.0,51495.0,817145.0,2240668.0,403934.0,398116.0,0.7448595686643448,0.6042682802391788,0.9635304398485289,0.9671392470124641,571685.0,1668983.0,77519.0
2024-05-01,1472721.0,51246.0,892325.0,2416292.0,420204.0,414156.0,0.7396072163463687,0.5968041468818601,0.9602505561409671,0.9626223629283053,629185.0,1787107.0,85282.0
2024-06-01,1405658.0,49382.0,839025.0,2294065.0,402055.0,396204.0,0.7458851427487887,0.605129412702094,0.9624559556113563,0.9689532493072316,582956.0,1711109.0,78425.0
2024-07-01,1425569.0,51499.0,847764.0,2324832.0,411782.0,405655.0,0.7521709095538947,0.6135578144586478,0.9645818365405153,0.9723543344610056,576161.0,1748671.0,73502.0
2024-08-01,1320157.0,48387.0,792247.0,2160791.0,396515.0,390554.0,0.7633348158151344,0.6254240972853986,0.967759935519871,0.9806562852241788,511384.0,1649407.0,74566.0
2024-09-01,1364482.0,48534.0,801201.0,2214217.0,399406.0,393406.0,0.7421716119061501,0.5979998270405912,0.955227263361767,0.9747965866243302,570888.0,1643329.0,73240.0
2024-10-01,1453242.0,49717.0,857577.0,2360536.0,422048.0,415893.0,0.7308484174780643,0.580859209959525,0.956091477764145,0.9719605353221926,635342.0,1725194.0,80144.0
2024-11-01,1428050.0,47263.0,839685.0,2314998.0,414109.0,407955.0,0.7218157423894103,0.5698175834179475,0.9573450690815225,0.9670614575703984,643996.0,1671002.0,80420.0
2024-12-01,1440311.0,44041.0,861582.0,2345934.0,417067.0,411161.0,0.7112139557208345,0.5533034184978105,0.9646692854385686,0.9622380690404395,677473.0,1668461.0,87482.0
2025-01-01,1359026.0,49486.0,809618.0,2218130.0,406228.0,400481.0,0.7300672187833896,0.5771692373803003,0.9611001091217718,0.9726006585821956,598746.0,1619384.0,84830.0
2025-02-01,1271336.0,45682.0,771053.0,2088071.0,367578.0,362605.0,0.7346134302904451,0.5835074284060233,0.958824044481415,0.9704780345838743,554146.0,1533925.0,79608.0
2025-03-01,1450686.0,51237.0,887141.0,2389064.0,410289.0,404354.0,0.7497982473470782,0.6091538761661724,0.9549544274645276,0.9679363257926304,597748.0,1791316.0,89404.0
2025-04-01,1388613.0,49738.0,859070.0,2297421.0,396292.0,390648.0,0.7478381193520909,0.602151211316616,0.9543809562105432,0.9713702026610171,579322.0,1718099.0,87734.0
2025-05-01,1453480.0,50919.0,893130.0,2397529.0,409526.0,403026.0,0.7540238303686838,0.6121013017034979,0.9548891376499932,0.9735368871272939,589735.0,1807794.0,88231.0
2025-06-01,1428563.0,51618.0,871400.0,2351581.0,401880.0,395628.0,0.7555648731640543,0.6171880414094443,0.9604207834476346,0.9702834519164563,574809.0,1776772.0,83415.0
2025-07-01,1469050.0,52989.0,886827.0,2408866.0,419451.0,412893.0,0.7640782011120585,0.6309451686464042,0.9541414255788937,0.973259722583999,568304.0,1840562.0,88492.0
2025-08-01,1383870.0,49084.0,833983.0,2266937.0,400920.0,394548.0,0.7587621535137501,0.6202374500494988,0.9536916306739467,0.9771506133818075,546871.0,1720066.0,84214.0
2025-09-01,1417440.0,50733.0,842049.0,2310222.0,401746.0,395054.0,0.7505040641115875,0.6108025736539113,0.9576015611140678,0.9731892087040065,576391.0,1733831.0,82720.0
2025-10-01,1481222.0,54756.0,861723.0,2397701.0,413710.0,406835.0,0.7414715179248789,0.6012670619258963,0.9470377675505881,0.9694078027393954,619874.0,1777827.0,83524.0
2025-11-01,1448958.0,49725.0,847177.0,2345860.0,396744.0,390459.0,0.742029788648939,0.6031134097744724,0.9502262443438914,0.9674035059969759,605162.0,1740698.0,83934.0
2025-12-01,1438921.0,47522.0,840572.0,2327015.0,405378.0,399046.0,0.738494595006908,0.5964024432196069,0.9570725137830899,0.9693756156521988,608527.0,1718488.0,86690.0
2026-01-01,1435727.0,50710.0,833829.0,2320266.0,401942.0,395611.0,0.7246082992208652,0.5734432799550332,0.9510155787813055,0.971122376410511,638982.0,1681284.0,84307.0
2026-02-01,1298005.0,48233.0,771212.0,2117450.0,361930.0,355598.0,0.7405530236841484,0.5938105015003794,0.959591980594199,0.9738320980482669,549366.0,1568084.0,73878.0
2026-03-01,1478125.0,55393.0,898735.0,2432253.0,410005.0,402356.0,0.7710723349914668,0.6408436363636364,0.9627389742386222,0.9734426722003705,556810.0,1875443.0,80936.0
